Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN
2012-09-10,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-11,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-12,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-13,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-14,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-17,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-18,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-19,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-20,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-21,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-24,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-25,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-26,T,U,HSIU2,MHIU2,1209,HHIU2,I2,U2,HSI<STRIKE>I2,HSI<STRIKE>U2
2012-09-27,NC,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-09-28,C,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-09-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-09-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-03,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-04,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-05,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-08,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-09,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-10,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-11,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-12,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-15,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-16,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-17,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-18,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-19,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-22,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-24,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-25,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-26,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-10-29,T,V,HSIV2,MHIV2,1210,HHIV2,J2,V2,HSI<STRIKE>J2,HSI<STRIKE>V2
2012-10-30,NC,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-10-31,C,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-01,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-02,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-05,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-06,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-07,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-08,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-09,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-12,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-13,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-14,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-15,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-16,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-19,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-20,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-21,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-22,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-23,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-11-26,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-27,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-28,T,X,HSIX2,MHIX2,1211,HHIX2,K2,W2,HSI<STRIKE>K2,HSI<STRIKE>W2
2012-11-29,NC,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-11-30,C,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-03,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-04,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-05,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-06,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-07,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-10,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-11,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-12,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-13,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-14,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-17,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-18,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-19,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-20,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-21,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-24,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-27,T,Z,HSIZ2,MHIZ2,1212,HHIZ2,L2,X2,HSI<STRIKE>L2,HSI<STRIKE>X2
2012-12-28,NC,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2012-12-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-12-31,C,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-02,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-03,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-04,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-07,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-08,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-09,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-10,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-11,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-14,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-15,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-16,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-17,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-18,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-21,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-22,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-23,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-24,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-25,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-01-28,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-29,T,F,HSIF3,MHIF3,1301,HHIF3,A3,M3,HSI<STRIKE>A3,HSI<STRIKE>M3
2013-01-30,NC,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-01-31,C,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-01,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-04,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-05,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-06,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-07,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-08,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-14,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-15,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-18,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-19,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-20,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-21,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-22,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-02-25,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-26,T,G,HSIG3,MHIG3,1302,HHIG3,B3,N3,HSI<STRIKE>B3,HSI<STRIKE>N3
2013-02-27,NC,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-02-28,C,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-01,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-04,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-05,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-06,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-07,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-08,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-11,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-12,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-13,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-14,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-15,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-18,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-19,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-20,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-21,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-22,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-25,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-26,T,H,HSIH3,MHIH3,1303,HHIH3,C3,O3,HSI<STRIKE>C3,HSI<STRIKE>O3
2013-03-27,NC,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-03-28,C,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-03-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-03-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-02,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-03,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-05,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-08,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-09,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-10,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-11,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-12,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-15,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-16,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-17,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-18,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-19,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-04-22,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
2013-04-23,T,J,HSIJ3,MHIJ3,1304,HHIJ3,D3,P3,HSI<STRIKE>D3,HSI<STRIKE>P3
